ICV644,[C@@H](C[C@H]1C(=O)NCC1)(NC([C@@H](NC(OCC2CC(F)(F)C2)=O)CC(C)C)=O)C(S(=O)(=O)O)O
ICV679,CC(C)(O)C(C=CC=C1)=C1CC[C@H](C2=CC(/C=C/C3=NC4=C(C=CC(Cl)=C4)C=C3)=CC=C2)SCC5(CC5)CC(O)=O
ICV45,N#CC1=CC(Br)=CC=C1SC=2N=C(N=C(N2)OC)OC
ICV35,C(=C/1\C(=NN(C1=O)C2=CC=C(OC)C=C2)C3=CC=CC=C3)\C=4OC(=CC4)C5=C(C(O)=O)C=CC=C5
ICV428,O[C@]12[C@]([C@@]([C@@H](C(OC)=O)[C@H]1O)(C3=CC=CC=C3)[H])(OC=4C2=C(OC)C=C(O[C@H]5[C@H](OC)OC[C@]([C@@H](CO)O)(O5)[H])C4)C6=CC=C(OC)C=C6
ICV635,C([C@H](NC([C@@H](NC(OCCCC1CCCCC1)=O)CC(C)C)=O)C=O)[C@H]2C(=O)NCC2
ICV230,O=C(N(C1=CC=C(C2=CN=CC=C2)C=C1)CC3=CSC=C3)CN4C5=CC=CC=C5N=N4
ICV252,O=C(C1=C(N2)C=CC(S(=O)(N3CCN(C4=CC=CC=N4)CC3)=O)=C1)C2=O
ICV270,[C@@H](NC([C@H](CC(C)C)NC(C)=O)=O)(C(N[C@@H](CCSC)C=O)=O)CC(C)C
ICV722,C[C@]1(F)[C@@](O[C@H](COP(OC2=CC=CC=C2)(N[C@H](C(OC(C)C)=O)C)=O)[C@H]1O)(N3C(=O)NC(=O)C=C3)[H]
ICV198,NC1=NC(CSC2=NN=C(C3=CC=CC4=C3C=CC=C4)N2C5CCCCC5)=CS1
ICV352,[C@@H](NC(=O)C1=CC(CNC)=CC=C1C)(C)C=2C3=C(C=CC2)C=CC=C3
ICV21,O=C(NCC1)C1C[C@@H](C(O)S(=O)(O)=O)NC([C@H](CC(C)C)NC(OCC2=CC=CC=C2)=O)=O
ICV188,ClC(C=C1)=CC=C1C2=CC=C(O2)C(CC3=CN=CC(Br)=C3)=O
ICV689,N#CCC1(N2N=CC(=C2)C=3N=CN=C4NC=CC43)CN(C1)S(=O)(=O)CC
ICV34,C(=C/1\C(=NN(C1=O)C2=CC=C(C#N)C=C2)C3=CC=CC=C3)\C=4OC(=CC4)C5=C(C(O)=O)C=CC=C5
ICV75,C(N[C@H](C(SCC)SCC)CC1=CN=CN1)[C@@H]2[C@@H](NC(CNC([C@@H](NC(C)=O)[C@@H](C)O)=O)=O)[C@@]3([C@@](CN2C(=O)C4=CC=C(Br)C=C4)(CCCC3)[H])[H]
ICV290,O([C@@H](CCC1=CC(O)=C(O)C=C1)CCCCC2=CC(O)=C(O)C=C2)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O
ICV102,CC(N[C@@H](CO)C(N[C@@H](C)C(N[C@@H](C(C)C)C(N[C@H](C(N[C@H](C=O)CC1=CN=CN1)=O)CC2CCCCC2)=O)=O)=O)=O
ICV99,CC(N[C@@H](CC(N)=O)C(N[C@H](C(N[C@@H](CC1CCCCC1)C(N[C@H](C=O)CC2=CN=CN2)=O)=O)C(C)C)=O)=O
ICV78,[C@@H](CC1=CC=C(F)C=C1)(CC([C@@H](NC(=O)C=2C=C(C)ON2)C(C)C)=O)C(N[C@@H](CC3=CC=CC=C3)/C=C/C(OCC)=O)=O
ICV13,C(=O)(N1[C@H](CN[C@@H](CC2=CN=CN2)C=O)C[C@@]3([C@@](C1)(CCCC3)[H])[H])C4=CC(=CC=C4)C5=CC=CC=C5
ICV276,OC1=C2C(=CC3=C1CCC(CCCC(C)(C)O)(C)O3)O[C@@H](CC2=O)C4=CC(O)=C(OC)C=C4
ICV382,S=C1NNC(=NNC=2C=CC=CC2Cl)N1NC3C=CCC3
ICV345,[C@@H](C)(C=1C2=C(C=CC1)C=CC=C2)N3CCC(C(NCC=4C=CN=CC4)=O)CC3
ICV256,O=C(C1=C(N2)C=CC(S(=O)(N3CCCCC3C)=O)=C1)C2=O
ICV215,CCN(C(S[Zn]SC(N(C1=CC=CC=C1)CC)=S)=S)C2=CC=CC=C2
ICV131,O=C1C(=O)N(C2=CC=C(F)C=C12)CC=3SC=4C=CC=CC4C3
ICV120,O=C(C1=NC2=CC=CC=C2S1)[C@H](C[C@H]3C(NCC3)=O)NC([C@H](CC(C)C)NC(C4=NC(C=CC=C5)=C5N4)=O)=O
ICV158,O=C(O)C1=CC=C(C=C1)C=C2C(=O)N(N=C2C=3C=CC=CC3)C4=CC=C(F)C=C4
ICV151,C[C@@]12[C@](C)([C@]3([C@@](C)(CC1)CC(=O)[C@H](C)C3)[H])CC[C@]4(C)C2=CC=C5C4=CC(=O)C(O)=C5C
ICV684,O=S(C1=NC=2C=CC(OC)=CC2N1)CC3=NC=C(C(OC)=C3C)C
ICV242,O=C(C1=C(N2)C=CC(Cl)=C1)C2=O
ICV728,O=C(NCC1=CC(OC)=C(OC)C(OC)=C1)C2CCN(CC=3C=CC=CC3)CC2
ICV108,O=C(C1=NC2=CC=CC=C2S1)[C@H](C[C@H]3C(NCC3)=O)NC([C@H](CC(C)C)NC(C4NC(CC4)=O)=O)=O
ICV161,N#CC=1C(=O)N=C(SCC2=CC=C(C=C2)N(=O)=O)NC1C=3C=CC=C(C3)N(=O)=O
ICV673,O(C)C1=C2C(NC(C(N[C@H](C(N[C@@H](C[C@H]3C(=O)NCC3)C(CO)=O)=O)CC(C)C)=O)=C2)=CC=C1
ICV668,O=C1C=2C(C(=O)NN1CC([C@H](C[C@H]3C(=O)NCC3)NC([C@@H](NC([C@H]([C@H](OC4=CC=CC=C4)C)NC([C@@H](NC(C)=O)[C@@H](C)C)=O)=O)CC(C)C)=O)=O)=CC=CC2
ICV788,O(CC(N1CCCC1)CN(C=2C=CC=CC2)CC=3C=CC=CC3)CC(C)C
ICV40,C(OC(C)(C)C)(=O)N1CCC(OC(N[C@H](C(N[C@@H](C[C@@H]2CCNC2=O)C=O)=O)CC(C)C)=O)CC1
ICV57,[C@H](CC1=CC=CC=C1)(C(N[C@@H](CC2=CC=CC=C2)/C=C/C(OCC)=O)=O)NC(/C=C/C3=CC=C(N(C)C)C=C3)=O
ICV93,ClC(C=C(C=C1)N(=O)=O)=C1NC([C@@H](NC([C@H](CC(C)C)NC([C@H](C(C)C)NC(N2CCOCC2)=O)=O)=O)CC3=CC=CC=C3)=O
ICV8,C(=O)(N1[C@H](CN[C@@H](CC2=CN=CN2)C=O)C[C@@]3([C@@](C1)(CCCC3)[H])[H])C4=CC=C(C=C4)C5=CC=CC=C5
ICV637,[C@H](CC1CCCCC1)(C(N[C@@H](C[C@H]2C(=O)NCC2)C=O)=O)NC(OC3CCC(F)(F)CC3)=O
